
  ╭──────────────────────────────────────────────────────────╮
  │  ⚠️  VNSTOCK DEPRECATION NOTICE (31/08/2025)             │
  │                                                          │
  │  Lớp Vnstock và các phương thức cũ (stock, fx, crypto,   │
  │  world_index, fund...) đã chính thức bị ngừng hỗ trợ.    │
  │                                                          │
  │  Để hệ thống ổn định và nhận được cập nhật mới nhất,     │
  │  vui lòng chuyển sang dùng bộ thư viện `vnstock.api`.    │
  │                                                          │
  │  👉 Xem hướng dẫn Migration: /vnstock-migration          │
  ╰──────────────────────────────────────────────────────────╯

Mẫu code chuyển đổi (Migration Example):
--------------------------------------
Cũ (Old):  stock = Vnstock().stock('ACB')
Mới (New): from vnstock.api.quote import Quote
          q = Quote(symbol='ACB', source='VCI')

==================================================
      VNSTOCK 4.x OPTIMIZED ANALYZER
      Danh sách: MSN
      Khung: 1D, Số lượng: 2000
==================================================

==================================================
      PHÂN TÍCH MÃ: MSN  
      Khung thời gian: 1D
==================================================
┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┓
┃                                                                                 ┃
┃  ⚠️ THÔNG BÁO QUAN TRỌNG                                                        ┃
┃                                                                                 ┃
┃  Phát hành vnstock 4.0.1 cung cấp sửa lỗi quan trọng và bổ sung giao diện API   ┃
┃  thống nhất (Unified UI), tăng tính ổn định của code.                           ┃
┃  Cập nhật: pip install vnstock -U                                               ┃
┃  AI Agent Guide: https://github.com/vnstock-hq/vnstock-agent-guide/             ┃
┃                                                                                 ┃
┃  ────────────────────────────────────────────────────────────────────────────── ┃
┃                                                                                 ┃
┃  🚀 VNSTOCK INSIDERS PROGRAM - NÂNG TẦM TRẢI NGHIỆM CỦA BẠN! 🚀                 ┃
┃                                                                                 ┃
┃  Nếu bạn cảm thấy khó chịu với các thông báo và quảng cáo:                      ┃
┃                                                                                 ┃
┃  ✨ Ẩn toàn bộ thông báo và quảng cáo phiền hà                                  ┃
┃  🔓 Mở rộng khả năng sử dụng API tối đa                                         ┃
┃  ⚡ Tăng tốc tải dữ liệu từ 5-8 lần                                              ┃
┃  📈 Tăng giới hạn truy cập API lên đến 5 lần                                    ┃
┃  🤖 Dùng AI Agent viết code hiệu quả với tài liệu Agent Guide                    ┃
┃                                                                                 ┃
┃  🔗 Tham gia ngay: https://vnstocks.com/insiders-program#tiers                  ┃
┃                                                                                 ┃
┗━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┛

--- [ LỊCH SỬ GIÁ MSN  ] ---
            time   open   high    low  close  change  pct_change    volume
193   2019-03-14  72.10  72.35  71.78  71.78   -0.32       -0.44    201760
194   2019-03-15  71.78  72.10  69.11  70.08   -1.70       -2.37   1372560
195   2019-03-18  70.08  70.97  68.70  70.32    0.24        0.34    766250
196   2019-03-19  70.73  70.73  69.67  70.48    0.16        0.23    442460
197   2019-03-20  69.11  69.83  68.05  68.86   -1.62       -2.30    591560
198   2019-03-21  68.94  69.19  68.30  68.86    0.00        0.00    665060
199   2019-03-22  68.78  69.11  68.46  68.46   -0.40       -0.58    759190
200   2019-03-25  67.24  67.81  66.51  66.59   -1.87       -2.73    488150
201   2019-03-26  66.59  68.05  66.59  67.32    0.73        1.10    488320
202   2019-03-27  67.32  69.02  67.32  68.86    1.54        2.29    455910
203   2019-03-28  68.86  68.86  68.21  68.86    0.00        0.00    395730
204   2019-03-29  68.86  70.40  68.30  68.30   -0.56       -0.81    756010
205   2019-04-01  69.35  71.29  69.02  71.29    2.99        4.38    515710
206   2019-04-02  71.54  71.78  69.92  71.37    0.08        0.11    393200
207   2019-04-03  71.37  71.37  70.48  71.05   -0.32       -0.45    303680
208   2019-04-04  70.56  71.37  70.56  71.13    0.08        0.11    336280
209   2019-04-05  71.13  71.94  71.13  71.54    0.41        0.58    231110
210   2019-04-08  71.29  71.70  69.51  71.54    0.00        0.00    582440
211   2019-04-09  71.86  71.86  70.48  70.89   -0.65       -0.91    280380
212   2019-04-10  69.02  70.48  69.02  70.24   -0.65       -0.92    292050
213   2019-04-11  70.24  71.29  70.24  71.05    0.81        1.15    188220
214   2019-04-12  71.13  71.37  70.48  71.13    0.08        0.11     95630
215   2019-04-16  69.67  71.37  69.19  71.13    0.00        0.00    290800
216   2019-04-17  71.13  71.37  70.48  71.29    0.16        0.22    730310
217   2019-04-18  69.75  71.21  69.67  69.67   -1.62       -2.27    407720
218   2019-04-19  69.67  71.29  69.67  70.97    1.30        1.87     57480
219   2019-04-22  70.97  71.29  70.89  71.21    0.24        0.34    292240
220   2019-04-23  70.56  71.29  70.56  71.21    0.00        0.00    338520
221   2019-04-24  70.16  71.37  70.16  71.29    0.08        0.11    573510
222   2019-04-25  71.29  71.29  70.56  70.81   -0.48       -0.67    271410
223   2019-04-26  70.48  70.81  70.00  70.40   -0.41       -0.58    284150
224   2019-05-02  70.48  71.70  70.08  71.70    1.30        1.85    678660
225   2019-05-03  71.86  73.24  70.73  71.78    0.08        0.11    868120
226   2019-05-06  71.62  71.62  70.08  70.48   -1.30       -1.81     90180
227   2019-05-07  70.48  71.86  70.48  71.21    0.73        1.04    337420
228   2019-05-08  70.48  71.70  70.48  71.13   -0.08       -0.11    509850
229   2019-05-09  71.13  71.45  70.89  71.05   -0.08       -0.11    221500
230   2019-05-10  70.56  71.54  70.56  70.89   -0.16       -0.23    189070
231   2019-05-13  70.89  71.21  70.24  70.24   -0.65       -0.92    291940
232   2019-05-14  68.13  71.13  68.13  70.08   -0.16       -0.23    327800
233   2019-05-15  70.08  71.70  70.08  71.13    1.05        1.50    202520
234   2019-05-16  71.13  71.54  70.48  70.48   -0.65       -0.91    359320
235   2019-05-17  69.83  71.13  69.83  70.08   -0.40       -0.57    419260
236   2019-05-20  70.16  71.45  70.08  71.29    1.21        1.73    396980
237   2019-05-21  71.29  74.21  71.29  73.97    2.68        3.76    976350
238   2019-05-22  72.91  74.21  72.75  72.91   -1.06       -1.43    436560
239   2019-05-23  72.75  73.56  72.10  72.91    0.00        0.00    254800
240   2019-05-24  72.91  73.32  70.64  70.64   -2.27       -3.11    687440
241   2019-05-27  70.56  71.94  70.56  71.62    0.98        1.39    353840
242   2019-05-28  71.29  71.70  70.08  70.48   -1.14       -1.59    642340
243   2019-05-29  70.16  71.05  70.08  70.73    0.25        0.35    313820
244   2019-05-30  70.73  71.13  69.27  69.27   -1.46       -2.06    309190
245   2019-05-31  69.35  70.32  69.35  69.51    0.24        0.35    463440
246   2019-06-03  69.51  70.00  68.86  68.86   -0.65       -0.94    381730
247   2019-06-04  68.86  69.35  67.65  68.86    0.00        0.00    326580
248   2019-06-05  69.59  69.59  68.86  68.86    0.00        0.00    214360
249   2019-06-06  68.54  69.27  68.54  69.02    0.16        0.23    254610
250   2019-06-07  69.27  70.40  68.86  69.67    0.65        0.94    293020
251   2019-06-10  70.48  70.48  69.35  70.24    0.57        0.82    435320
252   2019-06-11  70.24  70.32  69.67  69.67   -0.57       -0.81    226860
253   2019-06-12  70.08  70.08  68.86  68.86   -0.81       -1.16    209690
254   2019-06-13  68.86  69.83  68.30  68.46   -0.40       -0.58    111480
255   2019-06-14  68.86  68.86  67.73  68.21   -0.25       -0.37    248270
256   2019-06-17  67.49  68.70  67.24  67.65   -0.56       -0.82    334140
257   2019-06-18  67.57  67.81  66.11  66.43   -1.22       -1.80    471770
258   2019-06-19  67.08  67.57  66.43  67.08    0.65        0.98    267320
259   2019-06-20  66.84  68.46  66.67  66.84   -0.24       -0.36    313420
260   2019-06-21  66.84  68.05  66.76  68.05    1.21        1.81    739810
261   2019-06-24  68.05  69.27  63.35  68.13    0.08        0.12    292000
262   2019-06-25  68.05  68.62  68.05  68.05   -0.08       -0.12    246500
263   2019-06-26  67.89  69.27  67.89  69.27    1.22        1.79    273640
264   2019-06-27  68.62  69.35  66.43  66.43   -2.84       -4.10    598870
265   2019-06-28  67.24  67.24  66.03  67.24    0.81        1.22    513210
266   2019-07-01  68.05  69.35  67.97  69.35    2.11        3.14    329720
267   2019-07-02  69.35  69.35  68.54  68.54   -0.81       -1.17    143850
268   2019-07-03  68.54  68.78  67.40  68.46   -0.08       -0.12    391950
269   2019-07-04  68.46  69.02  68.30  69.02    0.56        0.82    305720
270   2019-07-05  68.78  69.02  68.21  68.86   -0.16       -0.23     96600
271   2019-07-08  68.13  68.62  67.65  68.46   -0.40       -0.58    395430
272   2019-07-09  68.05  68.46  67.97  68.21   -0.25       -0.37    195010
273   2019-07-10  68.21  68.54  67.89  68.21    0.00        0.00    271130
274   2019-07-11  68.21  68.46  66.84  66.84   -1.37       -2.01    585230
275   2019-07-12  66.84  67.89  66.03  66.03   -0.81       -1.21    447220
276   2019-07-15  66.84  66.03  64.33  64.73   -1.30       -1.97    679300
277   2019-07-16  64.81  65.54  64.81  65.14    0.41        0.63    275440
278   2019-07-17  65.38  65.38  64.41  64.65   -0.49       -0.75    543700
279   2019-07-18  63.92  64.81  60.76  61.41   -3.24       -5.01   1683640
280   2019-07-19  61.57  63.03  61.41  62.95    1.54        2.51    512090
281   2019-07-22  62.95  64.73  62.95  64.16    1.21        1.92    473610
282   2019-07-23  63.35  64.57  63.19  64.49    0.33        0.51    756340
283   2019-07-24  64.73  65.54  64.49  65.38    0.89        1.38    523110
284   2019-07-25  65.05  65.86  64.73  65.46    0.08        0.12    322150
285   2019-07-26  65.46  65.54  64.73  65.54    0.08        0.12    342240
286   2019-07-29  65.38  65.62  64.89  65.62    0.08        0.12    354020
287   2019-07-30  65.62  65.70  64.73  64.73   -0.89       -1.36    345050
288   2019-07-31  64.00  64.81  63.68  64.81    0.08        0.12    691960
289   2019-08-01  64.81  65.38  64.73  64.89    0.08        0.12    367740
290   2019-08-02  64.00  64.81  64.00  64.00   -0.89       -1.37    328940
291   2019-08-05  63.35  64.00  62.22  62.22   -1.78       -2.78    794840
292   2019-08-06  61.98  62.06  60.52  60.76   -1.46       -2.35   1021670
293   2019-08-07  61.98  61.90  59.63  60.60   -0.16       -0.26    890330
294   2019-08-08  59.63  60.60  58.98  60.60    0.00        0.00    800350
295   2019-08-09  60.68  61.90  60.68  61.65    1.05        1.73    459400
296   2019-08-12  61.57  61.98  61.17  61.57   -0.08       -0.13    258890
297   2019-08-13  61.57  61.57  60.68  61.25   -0.32       -0.52    352420
298   2019-08-14  61.98  61.98  61.25  61.25    0.00        0.00    432980
299   2019-08-15  60.84  61.65  60.44  61.65    0.40        0.65    487060
300   2019-08-16  60.92  62.79  60.92  62.38    0.73        1.18    405510
301   2019-08-19  62.38  62.79  62.22  62.46    0.08        0.13    291070
302   2019-08-20  62.38  62.38  61.57  61.73   -0.73       -1.17    258670
303   2019-08-21  61.25  62.62  61.25  62.38    0.65        1.05    398000
304   2019-08-22  62.38  63.19  61.98  63.19    0.81        1.30    398850
305   2019-08-23  63.43  63.43  62.38  62.38   -0.81       -1.28    134130
306   2019-08-26  61.57  61.98  60.92  61.57   -0.81       -1.30    408280
307   2019-08-27  61.57  61.98  60.76  60.76   -0.81       -1.32    363230
308   2019-08-28  60.76  61.41  60.44  60.60   -0.16       -0.26    267990
309   2019-08-29  60.60  61.17  60.60  60.76    0.16        0.26    194630
310   2019-08-30  60.76  61.41  60.68  61.08    0.32        0.53    181410
311   2019-09-03  61.08  61.08  59.95  59.95   -1.13       -1.85    290930
312   2019-09-04  61.08  61.17  59.95  60.76    0.81        1.35    255700
313   2019-09-05  60.76  60.92  59.79  60.36   -0.40       -0.66    305580
314   2019-09-06  60.36  60.76  59.95  59.95   -0.41       -0.68    242520
315   2019-09-09  59.71  60.60  59.71  59.95    0.00        0.00    267130
316   2019-09-10  59.95  61.90  59.95  61.65    1.70        2.84    420710
317   2019-09-11  61.73  63.35  61.65  63.19    1.54        2.50    569250
318   2019-09-12  63.19  63.19  62.22  62.22   -0.97       -1.54    291870
319   2019-09-13  61.73  62.14  61.49  61.98   -0.24       -0.39    432610
320   2019-09-16  61.98  63.19  61.98  63.03    1.05        1.69    333720
321   2019-09-17  63.19  64.49  63.03  64.41    1.38        2.19    604250
322   2019-09-18  64.41  65.54  64.00  65.54    1.13        1.75    906280
323   2019-09-19  65.54  65.62  64.65  64.97   -0.57       -0.87    548790
324   2019-09-20  64.89  64.97  64.08  64.97    0.00        0.00    816210
325   2019-09-23  64.97  65.54  64.73  64.81   -0.16       -0.25    485650
326   2019-09-24  64.73  64.73  63.52  64.00   -0.81       -1.25    561260
327   2019-09-25  64.00  64.16  63.68  64.00    0.00        0.00    257150
328   2019-09-26  63.84  64.00  63.43  63.60   -0.40       -0.62    220020
329   2019-09-27  64.00  64.73  63.76  64.33    0.73        1.15    570790
330   2019-09-30  64.33  64.41  63.60  63.60   -0.73       -1.13    562880
331   2019-10-01  64.00  64.08  63.27  63.84    0.24        0.38    246870
332   2019-10-02  64.00  64.00  62.38  62.38   -1.46       -2.29    700310
333   2019-10-03  62.38  63.19  61.90  63.19    0.81        1.30    390570
334   2019-10-04  63.19  63.60  62.46  62.71   -0.48       -0.76    165650
335   2019-10-07  62.71  62.95  61.98  61.98   -0.73       -1.16    357580
336   2019-10-08  62.22  62.79  62.06  62.30    0.32        0.52    258070
337   2019-10-09  62.30  62.54  62.06  62.38    0.08        0.13    223030
338   2019-10-10  62.38  62.79  62.14  62.38    0.00        0.00    417560
339   2019-10-11  62.62  62.71  62.22  62.38    0.00        0.00    560570
340   2019-10-14  62.54  62.71  62.06  62.06   -0.32       -0.51    199640
341   2019-10-15  62.06  63.76  62.06  63.35    1.29        2.08    411850
342   2019-10-16  63.60  63.60  63.03  63.03   -0.32       -0.51    323340
343   2019-10-17  63.03  63.19  62.38  62.38   -0.65       -1.03    818380
344   2019-10-18  62.38  62.79  61.57  61.57   -0.81       -1.30    448610
345   2019-10-21  61.57  61.57  60.52  60.76   -0.81       -1.32    769240
346   2019-10-22  60.76  61.08  60.03  60.27   -0.49       -0.81    431650
347   2019-10-23  60.36  61.57  60.36  61.41    1.14        1.89    387600
348   2019-10-24  61.57  61.57  60.92  61.25   -0.16       -0.26    272770
349   2019-10-25  61.25  61.25  60.36  60.44   -0.81       -1.32    479400
350   2019-10-28  60.52  60.76  60.36  60.36   -0.08       -0.13    502510
351   2019-10-29  60.36  60.68  59.95  59.95   -0.41       -0.68    483230
352   2019-10-30  60.44  60.60  59.79  59.95    0.00        0.00    638330
353   2019-10-31  60.76  61.00  59.79  60.11    0.16        0.27    908640
354   2019-11-01  60.36  61.57  60.36  61.33    1.22        2.03   1597000
355   2019-11-04  61.73  62.46  61.73  61.81    0.48        0.78    890560
356   2019-11-05  61.81  61.90  61.25  61.57   -0.24       -0.39    764730
357   2019-11-06  61.49  62.14  61.49  61.57    0.00        0.00    537760
358   2019-11-07  61.57  61.98  61.33  61.98    0.41        0.67    431590
359   2019-11-08  62.54  62.71  62.06  62.22    0.24        0.39    586260
360   2019-11-11  62.14  62.14  60.36  60.36   -1.86       -2.99   1140280
361   2019-11-12  60.44  60.92  60.36  60.76    0.40        0.66    399080
362   2019-11-13  60.92  60.92  60.19  60.19   -0.57       -0.94    645910
363   2019-11-14  60.27  61.00  60.27  60.92    0.73        1.21    477280
364   2019-11-15  60.92  60.92  60.36  60.36   -0.56       -0.92    275160
365   2019-11-18  60.76  60.76  60.27  60.27   -0.09       -0.15    222090
366   2019-11-19  60.36  60.68  59.87  59.95   -0.32       -0.53    542900
367   2019-11-20  59.95  60.36  59.63  59.63   -0.32       -0.53    283120
368   2019-11-21  59.14  59.79  57.93  57.93   -1.70       -2.85    843260
369   2019-11-22  58.82  59.06  56.63  57.12   -0.81       -1.40    797010
370   2019-11-25  57.20  58.01  57.12  57.93    0.81        1.42    311430
371   2019-11-26  58.17  58.82  57.93  57.93    0.00        0.00    561680
372   2019-11-27  57.93  58.33  57.44  57.52   -0.41       -0.71    213600
373   2019-11-28  57.20  57.52  55.58  56.31   -1.21       -2.10    608710
374   2019-11-29  56.31  57.03  55.82  56.71    0.40        0.71    302310
375   2019-12-02  57.12  57.12  55.90  55.90   -0.81       -1.43    273550
376   2019-12-03  55.66  55.98  52.01  52.01   -3.89       -6.96   2271640
377   2019-12-04  51.93  52.01  48.53  50.63   -1.38       -2.65   5523420
378   2019-12-05  50.63  50.63  49.01  50.23   -0.40       -0.79   1458980
379   2019-12-06  49.82  51.61  49.66  50.63    0.40        0.80   1617700
380   2019-12-09  50.47  50.55  48.85  49.01   -1.62       -3.20   1422780
381   2019-12-10  49.01  49.34  45.85  45.85   -3.16       -6.45   2722140
382   2019-12-11  45.53  46.58  44.07  45.13   -0.72       -1.57   2330190
383   2019-12-12  45.37  47.64  45.37  47.39    2.26        5.01   1874500
384   2019-12-13  47.80  48.12  46.18  46.99   -0.40       -0.84   1736100
385   2019-12-16  46.42  46.83  45.94  45.94   -1.05       -2.23   1297380
386   2019-12-17  46.02  46.10  45.13  45.45   -0.49       -1.07   1132900
387   2019-12-18  45.37  46.18  44.56  45.69    0.24        0.53   1110730
388   2019-12-19  45.37  45.69  44.96  45.04   -0.65       -1.42    831960
389   2019-12-20  45.04  45.13  44.23  44.56   -0.48       -1.07   1799670
390   2019-12-23  45.04  45.29  41.80  41.80   -2.76       -6.19   2225100
391   2019-12-24  41.88  44.31  40.67  44.15    2.35        5.62   1401890
392   2019-12-25  44.40  45.53  44.15  45.13    0.98        2.22   1310750
393   2019-12-26  44.56  47.07  44.48  46.18    1.05        2.33   1900250
394   2019-12-27  45.77  46.50  45.37  46.10   -0.08       -0.17    629490
395   2019-12-30  46.18  46.99  46.02  46.26    0.16        0.35    887370
396   2019-12-31  46.26  46.42  45.29  45.77   -0.49       -1.06    695750
397   2020-01-02  46.10  46.50  45.61  46.18    0.41        0.90    518870
398   2020-01-03  46.34  46.75  46.02  46.58    0.40        0.87    777690
399   2020-01-06  46.58  46.58  45.85  45.85   -0.73       -1.57    582020
400   2020-01-07  46.02  46.42  45.94  46.02    0.17        0.37    319680
401   2020-01-08  45.53  45.77  45.04  45.37   -0.65       -1.41    737690
402   2020-01-09  45.85  46.34  45.77  46.18    0.81        1.79    505680
403   2020-01-10  46.18  46.75  45.77  45.77   -0.41       -0.89    524930
404   2020-01-13  45.85  46.26  45.69  46.18    0.41        0.90    413810
405   2020-01-14  46.18  46.42  45.85  45.85   -0.33       -0.71    349410
406   2020-01-15  46.18  46.18  45.37  45.77   -0.08       -0.17    373290
407   2020-01-16  45.77  46.10  45.53  45.53   -0.24       -0.52    290210
408   2020-01-17  45.45  45.69  44.56  44.56   -0.97       -2.13    496940
409   2020-01-20  44.56  44.64  42.94  43.99   -0.57       -1.28    541490
410   2020-01-21  43.99  44.48  43.83  44.15    0.16        0.36    369330
411   2020-01-22  43.91  44.23  43.18  43.26   -0.89       -2.02    540210
412   2020-01-30  42.94  42.94  40.51  40.59   -2.67       -6.17   1591110
413   2020-01-31  40.51  41.88  40.51  40.59    0.00        0.00    791350
414   2020-02-03  37.83  40.51  37.75  40.51   -0.08       -0.20   1290570
415   2020-02-04  40.59  41.32  40.10  40.51    0.00        0.00    744900
416   2020-02-05  40.91  40.91  39.86  40.51    0.00        0.00    750710
417   2020-02-06  40.47  40.47  38.48  40.43   -0.08       -0.20   2389970
418   2020-02-07  40.35  40.43  39.54  40.43    0.00        0.00    932290
419   2020-02-10  40.43  40.43  39.54  40.43    0.00        0.00    600280
420   2020-02-11  39.86  41.88  39.86  40.43    0.00        0.00   2081860
421   2020-02-12  40.51  41.07  40.51  40.91    0.48        1.19    804720
422   2020-02-13  41.07  41.24  40.59  40.67   -0.24       -0.59    547970
423   2020-02-14  40.67  40.67  40.06  40.35   -0.32       -0.79   1120310
424   2020-02-17  40.35  40.35  39.66  40.26   -0.09       -0.22   1492320
425   2020-02-18  39.86  40.26  39.86  40.26    0.00        0.00    591220
426   2020-02-19  40.18  41.88  40.18  40.83    0.57        1.42   1818680
427   2020-02-20  41.24  41.64  40.83  41.40    0.57        1.40   1365480
428   2020-02-21  41.72  43.75  41.72  42.94    1.54        3.72   2061050
429   2020-02-24  41.80  42.53  41.32  41.40   -1.54       -3.59   1429040
430   2020-02-25  40.91  41.56  40.35  40.99   -0.41       -0.99    896710
431   2020-02-26  40.35  40.75  39.70  40.30   -0.69       -1.68   1252450
432   2020-02-27  39.86  40.35  39.54  40.26   -0.04       -0.10   1642080
433   2020-02-28  40.26  40.26  38.64  39.70   -0.56       -1.39   2255610
434   2020-03-02  39.17  39.70  38.77  39.70    0.00        0.00   1588150
435   2020-03-03  39.86  40.35  39.29  39.70    0.00        0.00   1225730
436   2020-03-04  39.62  39.98  39.41  39.70    0.00        0.00    909830
437   2020-03-05  40.06  42.13  39.82  41.24    1.54        3.88   1780900
438   2020-03-06  41.16  44.07  40.59  44.07    2.83        6.86   2794380
439   2020-03-09  42.94  46.02  41.32  42.13   -1.94       -4.40   4205130
440   2020-03-10  42.86  43.59  42.13  42.45    0.32        0.76   2386840
441   2020-03-11  43.18  43.18  39.86  40.47   -1.98       -4.66   2637580
442   2020-03-12  38.24  40.47  37.67  40.47    0.00        0.00   4072710
443   2020-03-13  37.67  40.47  37.67  40.39   -0.08       -0.20   3783330
444   2020-03-16  39.70  40.35  38.48  40.10   -0.29       -0.72   3216820
445   2020-03-17  38.89  40.10  38.64  40.10    0.00        0.00   3877150
446   2020-03-18  40.10  40.26  39.54  40.02   -0.08       -0.20   2170340
447   2020-03-19  39.29  39.86  38.93  39.86   -0.16       -0.40   3350310
448   2020-03-20  39.70  39.86  38.72  39.86    0.00        0.00   4120820
449   2020-03-23  38.97  39.86  37.59  39.86    0.00        0.00   5025020
450   2020-03-24  39.29  39.78  39.13  39.78   -0.08       -0.20   3558350
451   2020-03-25  39.70  40.26  39.29  39.78    0.00        0.00   2857290
452   2020-03-26  39.70  39.86  39.33  39.70   -0.08       -0.20   2763490
453   2020-03-27  39.45  41.32  39.29  39.94    0.24        0.60   2587920
454   2020-03-30  39.29  39.78  39.21  39.78   -0.16       -0.40   1378940
455   2020-03-31  39.78  40.43  39.05  39.70   -0.08       -0.20   3667100
456   2020-04-01  39.54  40.51  39.54  39.86    0.16        0.40   1725880
457   2020-04-03  40.18  42.37  40.10  42.37    2.51        6.30   1841480
458   2020-04-06  43.18  45.29  43.02  45.29    2.92        6.89   2556830
459   2020-04-07  46.02  47.31  44.64  46.58    1.29        2.85   2099700
460   2020-04-08  45.45  47.72  44.96  47.72    1.14        2.45   1338040
461   2020-04-09  47.80  48.37  47.07  48.12    0.40        0.84   2047890
462   2020-04-10  47.80  50.63  47.23  48.77    0.65        1.35   1914340
463   2020-04-13  48.77  49.74  47.07  47.07   -1.70       -3.49   2106950
464   2020-04-14  46.99  49.42  46.34  49.42    2.35        4.99   1449880
465   2020-04-15  49.42  50.47  49.18  49.34   -0.08       -0.16   1106350
466   2020-04-16  48.28  49.58  48.28  49.26   -0.08       -0.16    981480
467   2020-04-17  49.42  49.74  49.01  49.09   -0.17       -0.35   1417150
468   2020-04-20  49.09  49.42  48.12  48.12   -0.97       -1.98   1843690
469   2020-04-21  47.07  47.64  45.45  45.85   -2.27       -4.72   1855040
470   2020-04-22  44.96  47.47  44.96  47.15    1.30        2.84   1062970
471   2020-04-23  48.20  48.45  47.15  47.15    0.00        0.00    842920
472   2020-04-24  46.83  48.20  46.34  48.20    1.05        2.23   1218690
473   2020-04-27  48.61  49.01  47.39  47.39   -0.81       -1.68   1122520
474   2020-04-28  47.39  48.85  46.99  48.37    0.98        2.07   1095230
475   2020-04-29  47.64  48.53  47.64  47.64   -0.73       -1.51    830530
476   2020-05-04  46.34  47.56  46.26  46.42   -1.22       -2.56   1148810
477   2020-05-05  46.34  46.58  45.69  45.69   -0.73       -1.57   1098980
478   2020-05-06  46.18  46.99  45.13  46.99    1.30        2.85   1019980
479   2020-05-07  47.64  47.80  46.99  47.64    0.65        1.38    780600
480   2020-05-08  47.80  50.55  47.72  49.42    1.78        3.74   3319850
481   2020-05-11  51.12  51.12  49.09  51.12    1.70        3.44   1838950
482   2020-05-12  51.04  51.20  50.07  50.23   -0.89       -1.74   1028270
483   2020-05-13  49.66  50.63  49.01  50.15   -0.08       -0.16   1598740
484   2020-05-14  49.82  52.82  49.42  51.77    1.62        3.23   2573510
485   2020-05-15  52.25  52.58  50.31  50.31   -1.46       -2.82   1305890
486   2020-05-18  50.31  50.88  49.74  50.63    0.32        0.64    840070
487   2020-05-19  51.28  52.17  50.63  51.04    0.41        0.81   1923440
488   2020-05-20  50.63  51.77  50.63  51.69    0.65        1.27    998400
489   2020-05-21  51.69  51.85  50.88  51.69    0.00        0.00   1513470
490   2020-05-22  51.44  51.61  50.23  50.23   -1.46       -2.82   1310850
491   2020-05-25  50.39  50.80  49.82  50.07   -0.16       -0.32   1354620
492   2020-05-26  50.23  50.88  50.15  50.63    0.56        1.12   1053240
493   2020-05-27  51.20  52.34  50.63  50.63    0.00        0.00   2189080
494   2020-05-28  51.36  51.36  50.55  50.88    0.25        0.49    797480
495   2020-05-29  50.88  50.96  50.39  50.80   -0.08       -0.16    698100
496   2020-06-01  50.80  51.61  50.80  51.12    0.32        0.63   1076880
497   2020-06-02  51.53  53.31  51.36  51.77    0.65        1.27   4190080
498   2020-06-03  52.25  52.25  51.53  51.85    0.08        0.15    749700
499   2020-06-04  52.34  52.34  51.28  51.44   -0.41       -0.79   1528010
500   2020-06-05  51.04  51.28  50.63  51.04   -0.40       -0.78   1826680
501   2020-06-08  51.36  52.17  50.88  51.36    0.32        0.63   1758860
502   2020-06-09  51.44  52.01  50.80  51.04   -0.32       -0.62   1614250
503   2020-06-10  50.96  51.04  50.63  50.96   -0.08       -0.16   1210600
504   2020-06-11  51.28  51.93  47.39  47.39   -3.57       -7.01   2635700
505   2020-06-12  46.18  47.56  46.18  47.39    0.00        0.00   3042060
506   2020-06-15  47.39  47.72  44.80  45.69   -1.70       -3.59   2603230
507   2020-06-16  46.50  46.83  45.77  46.66    0.97        2.12   1492420
508   2020-06-17  46.99  47.15  46.10  46.58   -0.08       -0.17   1155980
509   2020-06-18  46.18  46.50  45.29  46.18   -0.40       -0.86    928290
510   2020-06-19  46.66  46.75  46.18  46.18    0.00        0.00   2419830
511   2020-06-22  46.58  47.39  46.58  47.23    1.05        2.27   1621780
512   2020-06-23  46.99  48.20  46.99  47.31    0.08        0.17   1453290
513   2020-06-24  47.31  47.64  45.77  46.34   -0.97       -2.05    935890
514   2020-06-25  45.85  46.18  45.53  45.94   -0.40       -0.86   1540010
515   2020-06-26  45.94  46.91  45.69  45.69   -0.25       -0.54    574970
516   2020-06-29  45.69  45.69  43.67  44.64   -1.05       -2.30   1720440
517   2020-06-30  45.29  45.45  43.75  43.83   -0.81       -1.81   1378930
518   2020-07-01  44.07  45.45  43.75  44.96    1.13        2.58    965870
519   2020-07-02  45.37  46.66  44.96  46.34    1.38        3.07   1094380
520   2020-07-03  46.34  46.91  45.94  46.34    0.00        0.00    699930
521   2020-07-06  46.34  46.99  46.26  46.66    0.32        0.69    855780
522   2020-07-07  46.91  47.31  46.18  46.18   -0.48       -1.03    959250
523   2020-07-08  46.18  46.58  46.18  46.18    0.00        0.00    467170
524   2020-07-09  46.26  46.75  46.10  46.50    0.32        0.69   1097650
525   2020-07-10  46.50  46.66  45.37  46.10   -0.40       -0.86    564900
526   2020-07-13  46.18  46.58  45.77  45.85   -0.25       -0.54    557920
527   2020-07-14  45.69  45.85  45.13  45.37   -0.48       -1.05    929240
528   2020-07-15  45.77  45.94  45.13  45.13   -0.24       -0.53   1250200
529   2020-07-16  45.37  46.18  44.96  46.18    1.05        2.33    978700
530   2020-07-17  45.94  46.02  45.37  45.53   -0.65       -1.41    759610
